book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
1Chr,1,10,61,•^[Element 'added' in the Greek (plus in the LXX).] =;ציד <ge10.9>,,κυνηγος,True
1Chr,1,10,62,בארץ,,επι της γης,False
1Chr,1,11,63,ומצרים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,11,64,ילד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,11,65,את *לודיים **לודים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,11,66,ואת ענמים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,11,67,ואת להבים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,11,68,ואת נפתחים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,12,69,ואת פתרסים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,12,70,ואת כסלחים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,12,71,אשר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,12,72,יצאו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,12,73,משם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,12,74,פלשתים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,12,75,ואת כפתרים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,13,76,וכנען,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,13,77,ילד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,13,78,את צידון,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,13,79,בכרו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,13,80,ואת חת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,14,81,ואת היבוסי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,14,82,ואת האמרי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,14,83,ואת הגרגשי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,15,84,ואת החוי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,15,85,ואת הערקי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,15,86,ואת הסיני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,16,87,ואת הארודי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,16,88,ואת הצמרי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,16,89,ואת החמתי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,17,90,בני,,υιοι,False
1Chr,1,17,91,שם,,σημ,False
1Chr,1,17,92,עילם,,αιλαμ,False
1Chr,1,17,93,ואשור,,και ασσουρ,False
1Chr,1,17,94,וארפכשד,,και αρφαξαδ,False
1Chr,1,17,95,ולוד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,17,96,וארם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,17,97,ועוץ,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,17,98,וחול,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,17,99,וגתר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,17,100,ומשך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,18,101,וארפכשד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,18,102,ילד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,18,103,את שלח,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,18,104,ושלח,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,18,105,ילד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,18,106,את עבר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,107,ולעבר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,108,ילד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,109,שני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,110,בנים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,111,שם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,112,האחד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,113,פלג,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,114,כי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,115,בימיו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,116,נפלגה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,117,הארץ,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,118,ושם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,119,אחיו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,19,120,יקטן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,20,121,ויקטן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,20,122,ילד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,20,123,את אלמודד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,20,124,ואת שלף,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,20,125,ואת חצרמות,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,20,126,ואת ירח,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,21,127,ואת הדורם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,21,128,ואת אוזל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,21,129,ואת דקלה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,22,130,ואת עיבל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,22,131,ואת אבימאל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,22,132,ואת שבא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,23,133,ואת אופיר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,23,134,ואת חוילה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,23,135,ואת יובב,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,23,136,כל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,23,137,אלה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,23,138,בני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,23,139,יקטן,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,24,140,שם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,24,141,ארפכשד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,24,142,שלח,,σαλα,False
1Chr,1,25,143,עבר,,εβερ,False
1Chr,1,25,144,פלג,,φαλεκ,False
1Chr,1,25,145,רעו,,ραγαυ,False
1Chr,1,26,146,שרוג,,σερουχ,False
1Chr,1,26,147,נחור,,ναχωρ,False
1Chr,1,26,148,תרח,,θαρα,False
1Chr,1,27,149,אברם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
1Chr,1,27,150,הוא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
1Chr,1,27,151,אברהם,,αβρααμ,False
1Chr,1,28,152,בני,,υιοι δε,False
1Chr,1,28,153,אברהם,,αβρααμ,False
1Chr,1,28,154,יצחק,,ισαακ,False
1Chr,1,28,155,וישמעאל,,και ισμαηλ,False
1Chr,1,29,156,אלה,,αυται δε,False
1Chr,1,29,157,תלדותם,,αι γενεσεις,False
1Chr,1,29,158,בכור,,πρωτοτοκου,False
1Chr,1,29,159,ישמעאל,,ισμαηλ,False
1Chr,1,29,160,נביות,,ναβαιωθ,False
1Chr,1,29,161,וקדר,,και κηδαρ,False
1Chr,1,29,162,ואדבאל •^[Introducing reconstructed proper noun.] ונבדאל .אn •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)],,ναβδεηλ,False
1Chr,1,29,163,ומבשם •^[Introducing reconstructed proper noun.] ומבשן .mn,,μαβσαν,False
1Chr,1,30,164,משמע,,μασμα,False
1Chr,1,30,165,ודומה •^[Introducing reconstructed proper noun.] ידומה .wy,,ιδουμα,False
1Chr,1,30,166,משא,,μασση,False
1Chr,1,30,167,חדד,,χοδδαδ,False
1Chr,1,30,168,ותימא •^[Introducing reconstructed proper noun.] ותימן .אn,,θαιμαν,False
1Chr,1,31,169,יטור,,ιεττουρ,False
1Chr,1,31,170,נפיש,,ναφες,False
1Chr,1,31,171,וקדמה,,και κεδμα,False
1Chr,1,31,172,אלה,,ουτοι,False
1Chr,1,31,173,הם,,εισιν,False
1Chr,1,31,174,בני,,υιοι,False
1Chr,1,31,175,ישמעאל,,ισμαηλ,False
1Chr,1,32,176,ובני,,και υιοι,False
1Chr,1,32,177,קטורה,,"χεττουρας {t •^[Questionable notation, equivalent, etc.] }",False
1Chr,1,32,178,פילגש,,παλλακης,False
1Chr,1,32,179,אברהם,,αβρααμ,False
1Chr,1,32,180,ילדה,,και ετεκεν,False
1Chr,1,32,181,•^[Element 'added' in the Greek (plus in the LXX).],,αυτω,True
1Chr,1,32,182,את זמרן,,τον ζεμβραν,False
1Chr,1,32,183,ויקשן,,ιεξαν,False
1Chr,1,32,184,ומדן,,μαδαν,False
1Chr,1,32,185,ומדין •^[Introducing reconstructed proper noun.] ומדים .nm,,μαδιαμ,False
1Chr,1,32,186,וישבק •^[Introducing reconstructed proper noun.] ושובק •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)] .yw,,σοβακ,False
1Chr,1,32,187,ושוח,,σωε,False
1Chr,1,32,188,ובני,,και υιοι,False
1Chr,1,32,189,יקשן,,ιεξαν,False
1Chr,1,32,190,שבא,,σαβα,False
1Chr,1,32,191,ודדן,,και δαιδαν,False
1Chr,1,33,192,ובני,,και υιοι,False
1Chr,1,33,193,מדין •^[Introducing reconstructed proper noun.] מדים .nm,,μαδιαμ,False
1Chr,1,33,194,עיפה,,γαιφα,False
1Chr,1,33,195,ועפר,,και οφερ,False
1Chr,1,33,196,וחנוך,,και ενωχ,False
1Chr,1,33,197,ואבידע,,και αβιδα,False
1Chr,1,33,198,ואלדעה,,και ελδαα,False
1Chr,1,33,199,כל,,παντες,False
1Chr,1,33,200,אלה,,ουτοι,False
1Chr,1,33,201,בני,,υιοι,False
1Chr,1,33,202,קטורה,,"χεττουρας {t •^[Questionable notation, equivalent, etc.] }",False
1Chr,1,34,203,ויולד,,και εγεννησεν,False
1Chr,1,34,204,אברהם,,αβρααμ,False
1Chr,1,34,205,את יצחק,,τον ισαακ,False
1Chr,1,34,206,בני,,και υιοι,False
1Chr,1,34,207,יצחק,,ισαακ,False
1Chr,1,34,208,עשו,,ησαυ,False
1Chr,1,34,209,וישראל •^[Introducing reconstructed proper noun.] ויעקב,,και ιακωβ,False
1Chr,1,35,210,בני,,υιοι,False
1Chr,1,35,211,עשו,,ησαυ,False
1Chr,1,35,212,אליפז,,ελιφας,False
1Chr,1,35,213,רעואל,,και ραγουηλ,False
1Chr,1,35,214,ויעוש •^[Introducing reconstructed proper noun.] ויעול .שl,,και ιεουλ,False
1Chr,1,35,215,ויעלם,,και ιεγλομ,False
1Chr,1,35,216,וקרח,,και κορε,False
1Chr,1,36,217,בני,,υιοι,False
1Chr,1,36,218,אליפז,,ελιφας,False
1Chr,1,36,219,תימן,,θαιμαν,False
1Chr,1,36,220,ואומר,,και ωμαρ,False
1Chr,1,36,221,"צפי •^[Introducing reconstructed proper noun.] •^[Questionable notation, equivalent, etc.] צפר .yr",,σωφαρ,False
1Chr,1,36,222,וגעתם,,και γοωθαμ,False
1Chr,1,36,223,קנז,,και κενεζ,False
1Chr,1,36,224,ותמנע,,και της θαμνα,False
1Chr,1,36,225,ועמלק,,αμαληκ,False
1Chr,1,37,226,בני,,και υιοι,False
1Chr,1,37,227,רעואל,,ραγουηλ,False
1Chr,1,37,228,נחת,,ναχεθ,False
1Chr,1,37,229,זרח,,ζαρε,False
1Chr,1,37,230,שמה,,σομε,False
1Chr,1,37,231,ומזה,,και μοζε,False
1Chr,1,38,232,ובני,,υιοι,False
1Chr,1,38,233,שעיר,,σηιρ,False
1Chr,1,38,234,לוטן,,λωταν,False
1Chr,1,38,235,ושובל,,σωβαλ,False
1Chr,1,38,236,וצבעון,,σεβεγων,False
1Chr,1,38,237,וענה,,ανα,False
1Chr,1,38,238,ודישן,,δησων,False
1Chr,1,38,239,ואצר,,ωσαρ,False
1Chr,1,38,240,ודישן,,δαισων,False
1Chr,1,39,241,ובני,,και υιοι,False
1Chr,1,39,242,לוטן,,λωταν,False
1Chr,1,39,243,חרי,,χορρι,False
1Chr,1,39,244,והומם •^[Introducing reconstructed proper noun.] והימן .wy .mn,,και αιμαν,False
1Chr,1,39,245,"ואחות לוטן •^[Introducing reconstructed proper noun.] •^[Questionable notation, equivalent, etc.] ואילת",,και αιλαθ,False
1Chr,1,39,246,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] לוטן תמנע •^[Introducing reconstructed proper noun.] •^[Questionable notation, equivalent, etc.] ונמנע",,και ναμνα,False
1Chr,1,40,247,בני,,υιοι,False
1Chr,1,40,248,שובל,,σωβαλ,False
1Chr,1,40,249,עלין •^[Introducing reconstructed proper noun.] עלם .nm,,γωλαμ,False
1Chr,1,40,250,ומנחת,,μαναχαθ,False
1Chr,1,40,251,ועיבל,,γαιβηλ,False
1Chr,1,40,252,"שפי •^[Introducing reconstructed proper noun.] •^[Questionable notation, equivalent, etc.] שוף",,σωβ,False
1Chr,1,40,253,ואונם,,και ωναμ,False
1Chr,1,40,254,ובני,,υιοι δε,False
1Chr,1,40,255,צבעון,,σεβεγων,False
1Chr,1,40,256,איה,,αια,False
1Chr,1,40,257,וענה,,και ανα,False
1Chr,1,41,258,בני,,υιοι,False
1Chr,1,41,259,ענה,,ανα,False
1Chr,1,41,260,דישון,,δαισων,False
1Chr,1,41,261,ובני,,υιοι δε,False
1Chr,1,41,262,דישון,,δησων,False
1Chr,1,41,263,חמרן,,εμερων,False
1Chr,1,41,264,ואשבן,,και εσεβαν,False
1Chr,1,41,265,ויתרן,,και ιεθραν,False
1Chr,1,41,266,וכרן,,και χαρραν,False
1Chr,1,42,267,בני,,και υιοι,False
1Chr,1,42,268,אצר,,ωσαρ,False
1Chr,1,42,269,בלהן,,βαλααν,False
1Chr,1,42,270,"וזעון •^[Introducing reconstructed proper noun.] •^[Questionable notation, equivalent, etc.] וזוכן .עk",,και ζουκαν,False
1Chr,1,42,271,יעקן,,και ιωκαν,False
1Chr,1,42,272,בני,,υιοι,False
1Chr,1,42,273,דישון,,δαισων,False
1Chr,1,42,274,עוץ,,ως,False
1Chr,1,42,275,וארן,,και αρραν,False
1Chr,1,43,276,ואלה,,και ουτοι,False
1Chr,1,43,277,המלכים,,οι βασιλεις αυτων,False
1Chr,1,43,278,אשר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,279,מלכו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,280,בארץ,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,281,אדום,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,282,לפני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,283,מלך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,284,מלך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,285,לבני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,286,ישראל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).],True
1Chr,1,43,287,בלע,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",βαλακ,True
1Chr,1,43,288,בן,,υιος,False
1Chr,1,43,289,בעור,,βεωρ,False
1Chr,1,43,290,ושם,,και ονομα,False
1Chr,1,43,291,עירו,,τη πολει αυτου,False
1Chr,1,43,292,דנהבה,,δενναβα,False
1Chr,1,44,293,וימת,,και απεθανεν,False
1Chr,1,44,294,בלע,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",βαλακ,True
1Chr,1,44,295,וימלך,,και εβασιλευσεν,False
1Chr,1,44,296,תחתיו,,αντ' αυτου,False
1Chr,1,44,297,יובב,,ιωβαβ,False
1Chr,1,44,298,בן,,υιος,False
1Chr,1,44,299,זרח,,ζαρα,False
1Chr,1,44,300,מבצרה,,"εκ βοσορρας {t •^[Questionable notation, equivalent, etc.] }",False
1Chr,1,45,301,וימת,,και απεθανεν,False
1Chr,1,45,302,יובב,,ιωβαβ,False
1Chr,1,45,303,וימלך,,και εβασιλευσεν,False
1Chr,1,45,304,תחתיו,,αντ' αυτου,False
1Chr,1,45,305,חושם •^[Introducing reconstructed proper noun.] חשום,,ασομ,False
1Chr,1,45,306,מארץ,,εκ της γης,False
1Chr,1,45,307,התימני,,θαιμανων,False
1Chr,1,46,308,וימת,,και απεθανεν,False
1Chr,1,46,309,חושם •^[Introducing reconstructed proper noun.] חשום,,ασομ,False
1Chr,1,46,310,וימלך,,και εβασιλευσεν,False
1Chr,1,46,311,תחתיו,,αντ' αυτου,False
1Chr,1,46,312,הדד,,αδαδ,False
1Chr,1,46,313,בן,,υιος,False
1Chr,1,46,314,בדד •^[Introducing reconstructed proper noun.] ברד .dr,,βαραδ,False
1Chr,1,46,315,המכה,,ο παταξας,False
1Chr,1,46,316,את מדין •^[Introducing reconstructed proper noun.] מדים .nm,,μαδιαμ,False
1Chr,1,46,317,בשדה,,εν τω πεδιω,False
1Chr,1,46,318,מואב,,μωαβ,False
1Chr,1,46,319,ושם,,και ονομα,False
1Chr,1,46,320,עירו,,τη πολει αυτου,False
1Chr,1,46,321,*עיות **עוית,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",γεθθαιμ,True
1Chr,1,47,322,וימת,,και απεθανεν,False
1Chr,1,47,323,הדד,,αδαδ,False
1Chr,1,47,324,וימלך,,και εβασιλευσεν,False
1Chr,1,47,325,תחתיו,,αντ' αυτου,False
1Chr,1,47,326,שמלה,,σαμαα,False
1Chr,1,47,327,ממשרקה •^[Introducing reconstructed proper noun.] ממשקה,,εκ μασεκκας,False
1Chr,1,48,328,וימת,,και απεθανεν,False
1Chr,1,48,329,שמלה,,σαμαα,False
1Chr,1,48,330,וימלך,,και εβασιλευσεν,False
1Chr,1,48,331,תחתיו,,αντ' αυτου,False
1Chr,1,48,332,שאול,,σαουλ,False
1Chr,1,48,333,מרחבות,,εκ ροωβωθ,False
1Chr,1,48,334,הנהר •^[Addition of preposition or particle.],,της παρα ποταμον,False
1Chr,1,49,335,וימת,,και απεθανεν,False
1Chr,1,49,336,שאול,,σαουλ,False
1Chr,1,49,337,וימלך,,και εβασιλευσεν,False
1Chr,1,49,338,תחתיו,,αντ' αυτου,False
1Chr,1,49,339,בעל חנן,,βαλαεννων,False
1Chr,1,49,340,בן,,υιος,False
1Chr,1,49,341,עכבור,,αχοβωρ,False
1Chr,1,50,342,וימת,,και απεθανεν,False
1Chr,1,50,343,בעל חנן,,βαλαεννων,False
1Chr,1,50,344,•^[Element 'added' in the Greek (plus in the LXX).],בן,υιος,True
1Chr,1,50,345,•^[Element 'added' in the Greek (plus in the LXX).] •^[Introducing reconstructed proper noun.] עכבור,,αχοβωρ,True
1Chr,1,50,346,וימלך,,και εβασιλευσεν,False
1Chr,1,50,347,תחתיו,,αντ' αυτου,False
1Chr,1,50,348,הדד,,αδαδ,False
1Chr,1,50,349,•^[Element 'added' in the Greek (plus in the LXX).],בן,υιος,True
1Chr,1,50,350,•^[Element 'added' in the Greek (plus in the LXX).] •^[Introducing reconstructed proper noun.] ברד,,βαραδ,True
1Chr,1,50,351,ושם,,και ονομα,False
