book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Mic,1,4,43,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,σαλευθησεται,False
Mic,1,4,44,ההרים,,τα ορη,False
Mic,1,4,45,תחתיו,,υποκατωθεν αυτου,False
Mic,1,4,46,והעמקים,,και αι κοιλαδες,False
Mic,1,4,47,יתבקעו,,{..σαλευθησεται},False
Mic,1,4,48,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,τακησονται,False
Mic,1,4,49,כדונג,,ως κηρος,False
Mic,1,4,50,מפני,,απο προσωπου,False
Mic,1,4,51,האש,,πυρος,False
Mic,1,4,52,כמים,,και ως υδωρ,False
Mic,1,4,53,מגרים •^[Etymological exegesis.] אגר,,καταφερομενον,False
Mic,1,4,54,במורד,,εν καταβασει,False
Mic,1,5,55,בפשע,,δια ασεβειαν,False
Mic,1,5,56,יעקב,,ιακωβ,False
Mic,1,5,57,כל,,παντα,False
Mic,1,5,58,זאת,,ταυτα,False
Mic,1,5,59,ובחטאות,,και δια αμαρτιαν,False
Mic,1,5,60,בית,,οικου,False
Mic,1,5,61,ישראל,,ισραηλ,False
Mic,1,5,62,מי,,τις,False
Mic,1,5,63,פשע,,η ασεβεια,False
Mic,1,5,64,יעקב,,του ιακωβ,False
Mic,1,5,65,הלוא,,ου,False
Mic,1,5,66,שמרון,,σαμαρεια,False
Mic,1,5,67,ומי,,και τις,False
Mic,1,5,68,"•^[Element 'added' in the Greek (plus in the LXX).] •^[Questionable notation, equivalent, etc.]",,η αμαρτια,True
Mic,1,5,69,במות,"•^[Questionable notation, equivalent, etc.] בית","{... •^[Questionable notation, equivalent, etc.] η αμαρτια} οικου",True
Mic,1,5,70,יהודה,,ιουδα,False
Mic,1,5,71,הלוא,,ουχι,False
Mic,1,5,72,ירושלם,,ιερουσαλημ,False
Mic,1,6,73,ושמתי,,και θησομαι,False
Mic,1,6,74,שמרון,,σαμαρειαν,False
Mic,1,6,75,לעי,,εις οπωροφυλακιον,False
Mic,1,6,76,השדה,,αγρου,False
Mic,1,6,77,למטעי,,και εις φυτειαν,False
Mic,1,6,78,כרם,,αμπελωνος,False
Mic,1,6,79,והגרתי,,και κατασπασω,False
Mic,1,6,80,לגי,,εις χαος,False
Mic,1,6,81,אבניה,,τους λιθους αυτης,False
Mic,1,6,82,ויסדיה,,και τα θεμελια αυτης,False
Mic,1,6,83,אגלה,,αποκαλυψω,False
Mic,1,7,84,וכל,,και παντα,False
Mic,1,7,85,פסיליה,,τα γλυπτα αυτης,False
Mic,1,7,86,יכתו,,κατακοψουσιν,False
Mic,1,7,87,וכל,,και παντα,False
Mic,1,7,88,אתנניה,,τα μισθωματα αυτης,False
Mic,1,7,89,ישרפו,,εμπρησουσιν,False
Mic,1,7,90,באש,,εν πυρι,False
Mic,1,7,91,וכל,,και παντα,False
Mic,1,7,92,עצביה,,τα ειδωλα αυτης,False
Mic,1,7,93,אשים,,θησομαι,False
Mic,1,7,94,שממה,,εις αφανισμον,False
Mic,1,7,95,כי,,διοτι,False
Mic,1,7,96,מאתנן,,εκ μισθωματων,False
Mic,1,7,97,זונה,,πορνειας,False
Mic,1,7,98,קבצה,,συνηγαγεν,False
Mic,1,7,99,ועד,,και εκ,False
Mic,1,7,100,אתנן,,μισθωματων,False
Mic,1,7,101,זונה,,πορνειας,False
Mic,1,7,102,ישובו,,συνεστρεψεν,False
Mic,1,8,103,על,,ενεκεν,False
Mic,1,8,104,זאת,,τουτου,False
Mic,1,8,105,אספדה,,κοψεται,False
Mic,1,8,106,ואילילה,,και θρηνησει,False
Mic,1,8,107,אילכה,,πορευσεται,False
Mic,1,8,108,*שילל **שולל,,ανυποδετος,False
Mic,1,8,109,וערום,,και γυμνη,False
Mic,1,8,110,אעשה,,ποιησεται,False
Mic,1,8,111,מספד,,κοπετον,False
Mic,1,8,112,כתנים,כתנינים,ως δρακοντων,True
Mic,1,8,113,ואבל,,και πενθος,False
Mic,1,8,114,כבנות,,ως θυγατερων,False
Mic,1,8,115,יענה,,σειρηνων,False
Mic,1,9,116,כי,,οτι,False
Mic,1,9,117,אנושה,,κατεκρατησεν,False
Mic,1,9,118,מכותיה,,η πληγη αυτης,False
Mic,1,9,119,כי,,διοτι,False
Mic,1,9,120,באה,,ηλθεν,False
Mic,1,9,121,עד,,εως,False
Mic,1,9,122,יהודה,,ιουδα,False
Mic,1,9,123,נגע,,και ηψατο,False
Mic,1,9,124,עד,,εως,False
Mic,1,9,125,שער,,πυλης,False
Mic,1,9,126,עמי,,λαου μου,False
Mic,1,9,127,עד,,εως,False
Mic,1,9,128,ירושלם,,ιερουσαλημ,False
Mic,1,10,129,בגת,,οι εν γεθ,False
Mic,1,10,130,אל,,μη,False
Mic,1,10,131,תגידו •^[Etymological exegesis.] גדל,,μεγαλυνεσθε,False
Mic,1,10,132,בכו,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.] •^[Difference in vocalization (reading).]",οι εν ακιμ,True
Mic,1,10,133,אל,,μη,False
Mic,1,10,134,תבכו •^[Etymological exegesis.] בנה,,ανοικοδομειτε,False
Mic,1,10,135,בבית •^[Difference in preposition or particle.],,εξ οικου,False
Mic,1,10,136,לעפרה,"•^[Questionable notation, equivalent, etc.] לחפרה <3.7>",κατα γελωτα,True
Mic,1,10,137,עפר,,γην,False
Mic,1,10,138,*התפלשתי **התפלשי,,καταπασασθε,False
Mic,1,11,139,עברי =;לעפרה <1.10>,,κατα γελωτα [10],False
Mic,1,11,140,לכם,,υμων [10],False
Mic,1,11,141,יושבת,,κατοικουσα,False
Mic,1,11,142,שפיר,,καλως,False
Mic,1,11,143,עריה,עריה •^[Difference in vocalization (reading).],τας πολεις αυτης,True
Mic,1,11,144,בשת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Mic,1,11,145,לא,,ουκ,False
Mic,1,11,146,יצאה,,εξηλθεν,False
Mic,1,11,147,יושבת,,κατοικουσα,False
Mic,1,11,148,צאנן,,σεννααν,False
Mic,1,11,149,מספד,,κοψασθαι,False
Mic,1,11,150,בית,,οικον,False
Mic,1,11,151,האצל,,εχομενον αυτης,False
Mic,1,11,152,יקח,,λημψεται,False
Mic,1,11,153,מכם,,εξ υμων,False
Mic,1,11,154,עמדתו,מרות .dr •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)] <1.12>,"πληγην {d •^[Questionable notation, equivalent, etc.] } οδυνης",True
Mic,1,12,155,כי,מי,τις,True
Mic,1,12,156,חלה •^[Etymological exegesis.],,ηρξατο,False
Mic,1,12,157,לטוב,,εις αγαθα,False
Mic,1,12,158,יושבת,,κατοικουση,False
Mic,1,12,159,מרות,,οδυνας,False
Mic,1,12,160,כי,,οτι,False
Mic,1,12,161,ירד,,κατεβη,False
Mic,1,12,162,רע,,κακα,False
Mic,1,12,163,מאת,,παρα,False
Mic,1,12,164,יהוה,,κυριου,False
Mic,1,12,165,לשער,,επι πυλας,False
Mic,1,12,166,ירושלם,,ιερουσαλημ,False
Mic,1,13,167,רתם,,ψοφος,False
Mic,1,13,168,המרכבה,,αρματων,False
Mic,1,13,169,לרכש,,και ιππευοντων,False
Mic,1,13,170,יושבת,,κατοικουσα,False
Mic,1,13,171,לכיש,,λαχις,False
Mic,1,13,172,ראשית,,αρχηγος,False
Mic,1,13,173,חטאת,,αμαρτιας,False
Mic,1,13,174,היא,,αυτη εστιν,False
Mic,1,13,175,לבת,,τη θυγατρι,False
Mic,1,13,176,ציון,,σιων,False
Mic,1,13,177,כי,,οτι,False
Mic,1,13,178,בך,,εν σοι,False
Mic,1,13,179,נמצאו,,ευρεθησαν,False
Mic,1,13,180,פשעי,,ασεβειαι,False
Mic,1,13,181,ישראל,,του ισραηλ,False
Mic,1,14,182,לכן,,δια τουτο,False
Mic,1,14,183,תתני,,δωσεις,False
Mic,1,14,184,שלוחים,,εξαποστελλομενους,False
Mic,1,14,185,על •^[Difference in preposition or particle.],,εως,False
Mic,1,14,186,מורשת,,κληρονομιας,False
Mic,1,14,187,גת,,γεθ,False
Mic,1,14,188,בתי,,οικους,False
Mic,1,14,189,אכזיב,,ματαιους,False
Mic,1,14,190,לאכזב,,εις κενα εγενετο,False
Mic,1,14,191,למלכי,,τοις βασιλευσιν,False
Mic,1,14,192,ישראל,,του ισραηλ,False
Mic,1,15,193,עד •^[Difference in vocalization (reading).],,εως,False
Mic,1,15,194,הירש,,τους κληρονομους,False
Mic,1,15,195,אבי,,αγαγω,False
Mic,1,15,196,לך,,σοι,False
Mic,1,15,197,יושבת,,κατοικουσα,False
Mic,1,15,198,•^[Element 'added' in the Greek (plus in the LXX).] •^[Introducing reconstructed proper noun.] לכיש,,λαχις,True
Mic,1,15,199,מרשה •^[Etymological exegesis.] ירש <1.14>,,κληρονομια,False
Mic,1,15,200,עד,,εως,False
Mic,1,15,201,עדלם,,οδολλαμ,False
Mic,1,15,202,יבוא,,ηξει,False
Mic,1,15,203,כבוד,,η δοξα,False
Mic,1,15,204,•^[Element 'added' in the Greek (plus in the LXX).],בת,της θυγατρος,True
Mic,1,15,205,ישראל,,ισραηλ,False
Mic,1,16,206,קרחי,,ξυρησαι,False
Mic,1,16,207,וגזי,,και κειραι,False
Mic,1,16,208,על,,επι,False
Mic,1,16,209,בני,,τα τεκνα,False
Mic,1,16,210,תענוגיך,,τα τρυφερα σου,False
Mic,1,16,211,הרחבי,,εμπλατυνον,False
Mic,1,16,212,קרחתך,,την χηρειαν σου,False
Mic,1,16,213,כנשר,,ως αετος,False
Mic,1,16,214,כי,,οτι,False
Mic,1,16,215,גלו,,ηχμαλωτευθησαν,False
Mic,1,16,216,ממך,,απο σου,False
Mic,2,1,217,הוי,היו •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)],εγενοντο,True
Mic,2,1,218,חשבי,,λογιζομενοι,False
Mic,2,1,219,און,,κοπους,False
Mic,2,1,220,ופעלי,,και εργαζομενοι,False
Mic,2,1,221,רע,,κακα,False
Mic,2,1,222,על,,εν,False
Mic,2,1,223,משכבותם,,ταις κοιταις αυτων,False
Mic,2,1,224,באור,,και αμα,False
Mic,2,1,225,הבקר,,τη ημερα,False
Mic,2,1,226,יעשוה,,συνετελουν αυτα,False
Mic,2,1,227,כי,,διοτι,False
Mic,2,1,228,•^[Element 'added' in the Greek (plus in the LXX).],,ουκ,True
Mic,2,1,229,יש •^[Etymological exegesis.] נשא,,ηραν,False
Mic,2,1,230,לאל,,προς τον θεον,False
Mic,2,1,231,ידם,,τας χειρας αυτων,False
Mic,2,2,232,וחמדו,,και επεθυμουν,False
Mic,2,2,233,שדות,,αγρους,False
Mic,2,2,234,וגזלו,,και διηρπαζον,False
Mic,2,2,235,•^[Element 'added' in the Greek (plus in the LXX).],יתמים,ορφανους,True
Mic,2,2,236,ובתים,,και οικους,False
Mic,2,2,237,ונשאו,ועשקו,κατεδυναστευον,True
Mic,2,2,238,ועשקו,ונשאו,και διηρπαζον,True
Mic,2,2,239,גבר,,ανδρα,False
Mic,2,2,240,וביתו,,και τον οικον αυτου,False
Mic,2,2,241,ואיש,,ανδρα,False
Mic,2,2,242,ונחלתו,,και την κληρονομιαν αυτου,False
Mic,2,3,243,לכן,,δια τουτο,False
Mic,2,3,244,כה,,ταδε,False
Mic,2,3,245,אמר,,λεγει,False
Mic,2,3,246,יהוה,,κυριος,False
Mic,2,3,247,הנני,,ιδου εγω,False
Mic,2,3,248,חשב,,λογιζομαι,False
Mic,2,3,249,על,,επι,False
Mic,2,3,250,המשפחה,,την φυλην,False
Mic,2,3,251,הזאת,,ταυτην,False
Mic,2,3,252,רעה,,κακα,False
Mic,2,3,253,"אשר •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] משם",,εξ ων,False
Mic,2,3,254,לא,,ου μη,False
Mic,2,3,255,תמישו,,αρητε,False
Mic,2,3,256,משם,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",False
Mic,2,3,257,צוארתיכם,,τους τραχηλους υμων,False
Mic,2,3,258,ולא,,και ου μη,False
Mic,2,3,259,תלכו,,πορευθητε,False
Mic,2,3,260,רומה,,ορθοι,False
Mic,2,3,261,•^[Element 'added' in the Greek (plus in the LXX).],,εξαιφνης,True
Mic,2,3,262,כי,,οτι,False
Mic,2,3,263,עת,,καιρος,False
Mic,2,3,264,רעה,,πονηρος,False
Mic,2,3,265,היא,,εστιν,False
Mic,2,4,266,ביום,,εν τη ημερα,False
Mic,2,4,267,ההוא,,εκεινη,False
Mic,2,4,268,ישא •^[Change from active to passive form in verbs.],,λημφθησεται,False
Mic,2,4,269,עליכם,,εφ' υμας,False
Mic,2,4,270,משל,,παραβολη,False
Mic,2,4,271,ונהה •^[Change from active to passive form in verbs.],,και θρηνηθησεται,False
Mic,2,4,272,נהי,,θρηνος,False
Mic,2,4,273,נהיה •^[Addition of preposition or particle.],,εν μελει,False
Mic,2,4,274,אמר,,λεγων,False
Mic,2,4,275,שדוד {!}nd,,ταλαιπωρια,False
Mic,2,4,276,נשדנו {!}nd,,εταλαιπωρησαμεν,False
Mic,2,4,277,חלק,,μερις,False
Mic,2,4,278,עמי,,λαου μου,False
Mic,2,4,279,ימיר,"ימד •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (interchange of R/D, etc.)] .y-",κατεμετρηθη,True
Mic,2,4,280,•^[Element 'added' in the Greek (plus in the LXX).],בחבל <2.5>,εν σχοινιω,True
Mic,2,4,281,איך,אין .kn,και ουκ ην,True
Mic,2,4,282,ימיש,,ο κωλυσων,False
Mic,2,4,283,לי,,αυτον,False
Mic,2,4,284,לשובב,,του αποστρεψαι,False
Mic,2,4,285,שדינו,,οι αγροι ημων,False
Mic,2,4,286,יחלק •^[Change from active to passive form in verbs.],,διεμερισθησαν,False
Mic,2,5,287,לכן,,δια τουτο,False
Mic,2,5,288,לא,,ουκ,False
Mic,2,5,289,יהיה,,εσται,False
Mic,2,5,290,לך,,σοι,False
Mic,2,5,291,משליך,,βαλλων,False
Mic,2,5,292,חבל,,σχοινιον,False
Mic,2,5,293,בגורל,,εν κληρω,False
Mic,2,5,294,בקהל,,εν εκκλησια,False
Mic,2,5,295,יהוה,,κυριου,False
Mic,2,6,296,אל,,μη,False
Mic,2,6,297,תטפו,,κλαιετε,False
Mic,2,6,298,יטיפון,,δακρυσιν,False
Mic,2,6,299,לא,,μηδε,False
Mic,2,6,300,יטפו,,δακρυετωσαν,False
Mic,2,6,301,לאלה,,επι τουτοις,False
Mic,2,6,302,לא,,ου γαρ,False
Mic,2,6,303,יסג •^[Difference in vocalization (reading).],,απωσεται,False
Mic,2,6,304,כלמות,,ονειδη,False
Mic,2,7,305,האמור,האומר •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)],ο λεγων,True
Mic,2,7,306,בית,,οικος,False
Mic,2,7,307,יעקב,,ιακωβ,False
Mic,2,7,308,הקצר,,παρωργισεν,False
Mic,2,7,309,רוח,,πνευμα,False
Mic,2,7,310,יהוה,,κυριου,False
Mic,2,7,311,אם,,"ει •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] εστιν",False
Mic,2,7,312,אלה,,ταυτα,False
Mic,2,7,313,מעלליו,,τα επιτηδευματα αυτου,False
Mic,2,7,314,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εστιν,False
Mic,2,7,315,הלוא,,ουχ,False
Mic,2,7,316,דברי,,οι λογοι αυτου,False
Mic,2,7,317,ייטיבו,,εισιν καλοι,False
Mic,2,7,318,עם,,μετ' αυτου,False
Mic,2,7,319,הישר,,και ορθοι,False
Mic,2,7,320,הולך,,πεπορευνται,False
Mic,2,8,321,ואתמול,,και εμπροσθεν,False
Mic,2,8,322,עמי,,ο λαος μου,False
Mic,2,8,323,לאויב,,εις εχθραν,False
Mic,2,8,324,יקומם,,αντεστη,False
Mic,2,8,325,ממול,,κατεναντι,False
Mic,2,8,326,שלמה,שלמה =vs,της ειρηνης αυτου,True
Mic,2,8,327,אדר •^[Etymological exegesis.] a,,την δοραν αυτου,False
Mic,2,8,328,תפשטון,,εξεδειραν,False
Mic,2,8,329,מעברים •^[Etymological exegesis.] •^[Difference in vocalization (reading).],,του αφελεσθαι,False
Mic,2,8,330,בטח,,ελπιδα,False
Mic,2,8,331,שובי,שבר,συντριμμον,True
Mic,2,8,332,מלחמה,,πολεμου,False
Mic,2,9,333,•^[Element 'added' in the Greek (plus in the LXX).],לכן,δια τουτο,True
Mic,2,9,334,נשי,נשיאי =vs,ηγουμενοι,True
Mic,2,9,335,עמי,,λαου μου,False
Mic,2,9,336,תגרשון •^[Change from active to passive form in verbs.],,απορριφησονται,False
Mic,2,9,337,מבית,,εκ των οικιων,False
Mic,2,9,338,תענגיה,,τρυφης αυτων,False
Mic,2,9,339,מעל,,δια,False
Mic,2,9,340,עלליה,,τα πονηρα επιτηδευματα αυτων,False
Mic,2,9,341,תקחו •^[Change from active to passive form in verbs.],,εξωσθησαν,False
Mic,2,9,342,הדרי,הדרו הרי,εγγισατε ορεσιν,True
Mic,2,9,343,לעולם •^[Omission of preposition or particle.],,αιωνιοις,False
Mic,2,10,344,קומו,,αναστηθι,False
Mic,2,10,345,ולכו,,και πορευου,False
Mic,2,10,346,כי,,οτι,False
Mic,2,10,347,לא,,ουκ εστιν,False
Mic,2,10,348,•^[Element 'added' in the Greek (plus in the LXX).],,σοι,True
Mic,2,10,349,זאת,,αυτη,False
Mic,2,10,350,המנוחה,,η αναπαυσις,False
Mic,2,10,351,בעבור,,ενεκεν,False
Mic,2,10,352,טמאה,,ακαθαρσιας,False
Mic,2,10,353,תחבל •^[Change from active to passive form in verbs.],,διεφθαρητε,False
Mic,2,10,354,וחבל,,φθορα,False
Mic,2,10,355,נמרץ •^[Etymological exegesis.] רוץ,,κατεδιωχθητε [11],False
Mic,2,11,356,לו איש,לא איש .wא,ουδενος,True
Mic,2,11,357,הלך,,διωκοντος,False
Mic,2,11,358,רוח,,πνευμα,False
Mic,2,11,359,ושקר,כזב,εστησεν,True
Mic,2,11,360,כזב,שקר,ψευδος,True
Mic,2,11,361,אטף,,εσταλαξεν,False
Mic,2,11,362,לך,,σοι,False
Mic,2,11,363,ליין,,εις οινον,False
Mic,2,11,364,ולשכר,,και μεθυσμα,False
Mic,2,11,365,והיה,,και εσται,False
Mic,2,11,366,מטיף,מטיף •^[Difference in vocalization (reading).],εκ της σταγονος,True
Mic,2,11,367,העם,,του λαου,False
Mic,2,11,368,הזה,,τουτου,False
Mic,2,12,369,אסף {!}p,,συναγομενος,False
Mic,2,12,370,אאסף •^[Change from active to passive form in verbs.] {!}p,,συναχθησεται,False
Mic,2,12,371,יעקב,,ιακωβ,False
Mic,2,12,372,כלך,,συν πασιν,False
Mic,2,12,373,קבץ {!}p,,εκδεχομενος,False
Mic,2,12,374,אקבץ {!}p,,εκδεξομαι,False
Mic,2,12,375,שארית,,τους καταλοιπους,False
Mic,2,12,376,ישראל,,του ισραηλ,False
Mic,2,12,377,יחד,,επι το αυτο,False
Mic,2,12,378,אשימנו,,θησομαι την αποστροφην αυτων,False
Mic,2,12,379,כצאן,,ως προβατα,False
Mic,2,12,380,בצרה,בצרה •^[Difference in vocalization (reading).],εν θλιψει,True
Mic,2,12,381,כעדר,,ως ποιμνιον,False
Mic,2,12,382,בתוך,,εν μεσω,False
Mic,2,12,383,הדברו,,κοιτης αυτων,False
Mic,2,12,384,תהימנה,,εξαλουνται,False
Mic,2,12,385,מאדם,,εξ ανθρωπων,False
Mic,2,13,386,עלה,על,δια,True
Mic,2,13,387,הפרץ,,της διακοπης,False
Mic,2,13,388,לפניהם,,προ προσωπου αυτων,False
Mic,2,13,389,פרצו,,διεκοψαν,False
Mic,2,13,390,ויעברו,,και διηλθον,False
Mic,2,13,391,שער,,πυλην,False
Mic,2,13,392,ויצאו,,και εξηλθον,False
Mic,2,13,393,בו,,δι' αυτης,False
Mic,2,13,394,ויעבר,,και εξηλθεν,False
Mic,2,13,395,מלכם,,ο βασιλευς αυτων,False
Mic,2,13,396,לפניהם,,προ προσωπου αυτων,False
Mic,2,13,397,ויהוה,,ο δε κυριος,False
Mic,2,13,398,בראשם,,ηγησεται αυτων,False
Mic,3,1,399,ואמר,,και ερει,False
Mic,3,1,400,שמעו,,ακουσατε,False
Mic,3,1,401,נא,,δη,False
Mic,3,1,402,•^[Element 'added' in the Greek (plus in the LXX).],,ταυτα,True
Mic,3,1,403,ראשי,,αι αρχαι,False
Mic,3,1,404,•^[Element 'added' in the Greek (plus in the LXX).],בית,οικου,True
Mic,3,1,405,יעקב,,ιακωβ,False
Mic,3,1,406,וקציני •^[Etymological exegesis.] קץ,,και οι καταλοιποι,False
Mic,3,1,407,בית,,οικου,False
Mic,3,1,408,ישראל,,ισραηλ,False
Mic,3,1,409,הלוא,,"ουχ •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] εστιν",False
Mic,3,1,410,לכם,,υμιν,False
Mic,3,1,411,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εστιν,False
Mic,3,1,412,לדעת,,του γνωναι,False
Mic,3,1,413,את המשפט,,το κριμα,False
Mic,3,2,414,שנאי,,οι μισουντες,False
Mic,3,2,415,טוב,,τα καλα,False
Mic,3,2,416,ואהבי,,και ζητουντες,False
Mic,3,2,417,*רעה **רע,,τα πονηρα,False
Mic,3,2,418,גזלי,,αρπαζοντες,False
Mic,3,2,419,עורם,,τα δερματα αυτων,False
Mic,3,2,420,מעליהם,,απ' αυτων,False
Mic,3,2,421,ושארם,,και τας σαρκας αυτων,False
Mic,3,2,422,מעל,,απο,False
Mic,3,2,423,עצמותם,,των οστεων αυτων,False
Mic,3,3,424,ואשר,,ον τροπον,False
Mic,3,3,425,אכלו,,κατεφαγον,False
Mic,3,3,426,שאר,,τας σαρκας,False
Mic,3,3,427,עמי,,του λαου μου,False
Mic,3,3,428,ועורם,,και τα δερματα αυτων,False
Mic,3,3,429,מעליהם,מעל עצמותם,απο των οστεων αυτων,True
Mic,3,3,430,הפשיטו,,εξεδειραν,False
Mic,3,3,431,ואת עצמתיהם,,και τα οστεα αυτων,False
Mic,3,3,432,פצחו,,συνεθλασαν,False
Mic,3,3,433,ופרשו,ופרסו,και εμελισαν,True
Mic,3,3,434,כאשר,כשאר •^[Interchange of consonants between MT and the presumed Hebrew parent text of the LXX (metathesis.)],ως σαρκας,True
Mic,3,3,435,בסיר,,εις λεβητα,False
Mic,3,3,436,וכבשר,,και ως κρεα,False
Mic,3,3,437,בתוך,,εις,False
Mic,3,3,438,קלחת,,χυτραν,False
Mic,3,4,439,אז,,ουτως,False
Mic,3,4,440,יזעקו,,κεκραξονται,False
Mic,3,4,441,אל,,προς,False
Mic,3,4,442,יהוה,,κυριον,False
Mic,3,4,443,ולא,,και ουκ,False
Mic,3,4,444,יענה,,εισακουσεται,False
Mic,3,4,445,אותם,,αυτων,False
Mic,3,4,446,ויסתר,,και αποστρεψει,False
Mic,3,4,447,פניו,,το προσωπον αυτου,False
Mic,3,4,448,מהם,,απ' αυτων,False
Mic,3,4,449,בעת,,εν τω καιρω,False
Mic,3,4,450,ההיא,,εκεινω,False
Mic,3,4,451,כאשר,,ανθ' ων,False
Mic,3,4,452,הרעו,,επονηρευσαντο,False
Mic,3,4,453,מעלליהם,,εν τοις επιτηδευμασιν αυτων,False
Mic,3,4,454,•^[Element 'added' in the Greek (plus in the LXX).],עליהם,επ' αυτους,True
Mic,3,5,455,כה,,ταδε,False
Mic,3,5,456,אמר,,λεγει,False
Mic,3,5,457,יהוה,,κυριος,False
Mic,3,5,458,על,,επι,False
Mic,3,5,459,הנביאים,,τους προφητας,False
Mic,3,5,460,המתעים,,τους πλανωντας,False
Mic,3,5,461,את עמי,,τον λαον μου,False
Mic,3,5,462,הנשכים,,τους δακνοντας,False
Mic,3,5,463,בשניהם,,εν τοις οδουσιν αυτων,False
Mic,3,5,464,וקראו,,και κηρυσσοντας,False
Mic,3,5,465,•^[Element 'added' in the Greek (plus in the LXX).],,επ' αυτον,True
Mic,3,5,466,שלום,,ειρηνην,False
Mic,3,5,467,ואשר,,και,False
Mic,3,5,468,לא,,ουκ,False
Mic,3,5,469,יתן •^[Change from active to passive form in verbs.],,εδοθη,False
Mic,3,5,470,על,,εις,False
Mic,3,5,471,פיהם,,το στομα αυτων,False
Mic,3,5,472,וקדשו,,ηγειραν,False
Mic,3,5,473,עליו,,επ' αυτον,False
Mic,3,5,474,מלחמה,,πολεμον,False
Mic,3,6,475,לכן,,δια τουτο,False
Mic,3,6,476,לילה,,νυξ,False
Mic,3,6,477,לכם,,υμιν εσται,False
Mic,3,6,478,מחזון,,εξ ορασεως,False
Mic,3,6,479,וחשכה •^[Difference in vocalization (reading).],,και σκοτια,False
Mic,3,6,480,לכם,,υμιν εσται,False
Mic,3,6,481,מקסם,,εκ μαντειας,False
Mic,3,6,482,ובאה,,και δυσεται,False
Mic,3,6,483,השמש,,ο ηλιος,False
Mic,3,6,484,על,,επι,False
Mic,3,6,485,הנביאים,,τους προφητας,False
Mic,3,6,486,וקדר,,και συσκοτασει,False
Mic,3,6,487,עליהם,,επ' αυτους,False
Mic,3,6,488,היום,,η ημερα,False
Mic,3,7,489,ובשו,,και καταισχυνθησονται,False
Mic,3,7,490,החזים,,οι ορωντες,False
Mic,3,7,491,•^[Element 'added' in the Greek (plus in the LXX).],,τα ενυπνια,True
Mic,3,7,492,וחפרו,,και καταγελασθησονται,False
